Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3,featids,featids_conv,orientations_0,orientations_1,orientations_2,orientations_3,orientations_4,phases_conv,rvec_0,rvec_1,rvec_2,rvec_3,rvec_comp1,rvec_comp2,rvec_comp3,E11_shape,E11_loc,E11_scale,E12_shape,E12_loc,E12_scale,E13_shape,E13_loc,E13_scale,E22_shape,E22_loc,E22_scale,E23_shape,E23_loc,E23_scale,E33_shape,E33_loc,E33_scale,S11_shape,S11_loc,S11_scale,S12_shape,S12_loc,S12_scale,S13_shape,S13_loc,S13_scale,S22_shape,S22_loc,S22_scale,S23_shape,S23_loc,S23_scale,S33_shape,S33_loc,S33_scale
196,0.88286746,0.58562112,0.37885234,0.5107286,0.10228313,0.764961,5.5144448,0.15125002,4.278583,9.8632011,8.7079,5.7760992,13.423913,8.75,35.836956,15.08365,3.9412425,1.3783563,2.0760992,0,115,13,0.48341084,1,1,1796.875,1796.875,1796.875,196,196,196,-0.49525706650752,-0.6676531106487573,-0.1337102586375174,1,1,0.58821011,0.79296255,0.15880586,0.84197307,-0.49525706650752,-0.6676531106487573,-0.1337102586375174,1.0146702332210862,-0.04455609417090125,0.007885499744183752,0.31629159176600774,0.0011890322399881106,0.004334253538032981,1.0421393957096594,-0.0012322339695810549,0.01702016951419899,-0.7330960301915064,0.02150873441070071,0.005561896946551957,0.3425843014557982,-0.0003605280315876074,0.003294082221886616,0.23173286565791243,-0.0573647093514104,0.004293598380210409,6.3755731579192805,71.53196987952563,8.562204251983967,0.2953417332240098,-49.37245469359195,32.591522894073975,6.642587648913331,228.56882950379742,4.503013463267592,0.5682746064419701,903.1438974415441,264.4341506722674,0.026104741605348685,-122.97390196116648,36.649719505570815,0.24740430080763626,-47.92311117239195,97.16819786795173
197,0.23624057,0.092871942,0.63281703,0.0010577125,0.51817286,0.57535928,3.5544634,3.1193204,5.804647,34.322132,8.1082792,3.1875629,16.447369,55.592106,38.914474,13.138476,2.4101133,1.3703742,2.4067705,0,76,15,0.0033336258,1,1,1187.5,1187.5,1187.5,197,197,197,-1.099864048574943,-0.0018383513003839,-0.9006075080042777,1,1,0.77370882,0.001293204,0.63354009,1.4215478,-1.099864048574943,-0.0018383513003839,-0.9006075080042777,-0.8167386143197468,-0.05267435080105108,0.008621698769857708,0.12280544702091536,-0.005944256215874945,0.0043874007041357545,0.1259903151425774,-0.0032519012009069427,0.005382152038769192,0.9620061074099868,0.018760006356330412,0.013971331354145307,0.29618698583108544,0.004907421274902554,0.00826527375839265,-0.8279068837943219,-0.049544746812751506,0.0071312844336681135,-5.160330563849392,-334.21108488396396,3.301109740966376,0.28464751176484465,-25.179137573810117,40.64728527237578,0.40521670301025875,0.016981725132559373,61.62108093519387,-4.839621015261617,837.631364296346,1.725779654677095,0.47925168730176393,102.73889984298587,73.79655090216241,0.0023172690737509327,-160.7296063030442,133.48885724674142
198,0.1710443,0.14125559,0.33259875,0.66612661,0.3766298,0.5511837,0.60819787,1.5670638,1.504506,44.44434,7.6019516,6.2780118,13.703918,28.830645,43.945854,18.639193,3.6498623,1.6797047,1.4344487,0,217,18,0.0080935229,1,1,3390.625,3390.625,3390.625,198,198,198,-0.6034263176971137,-1.208538217036747,-0.683310850906139,1,1,0.39861596,0.79834539,0.45138669,1.5138037,-0.6034263176971137,-1.208538217036747,-0.683310850906139,0.7906792158666054,-0.04592045643161777,0.010788812058423542,1.3366454765087707,-0.013018905769416654,0.05109021211319838,0.3419008511230538,0.013598086009413335,0.007477841985690651,0.031542602143301776,0.02156099090852008,0.011695366254653537,0.22718267424259747,-0.003303923966412356,0.009017764355876472,-0.8025009687014373,-0.06375087842012239,0.013313586257056037,0.044409059953639377,-290.22367367748313,204.6242080848009,0.63062985475121,20.062525489790005,170.07174146323518,0.2205312856395426,-56.60788098214603,42.35325861025139,-5.340303349152181,593.9876907325668,1.4278084022520914,0.24577411819323397,-15.482348434821604,54.631421170709025,0.14490691707540748,-325.36857116637543,464.46147268257414
199,0.81975877,0.5517444,0.31526923,0.81121129,-0.48034739,0.10866451,0.68765265,0.76130807,2.5215673,9.4178362,7.7203536,5.1962385,60.397728,43.948864,33.18182,13.796472,4.7157688,1.4484736,5.0067768,0,88,11,0.49508974,1,0,1375.0,1375.0,1375.0,199,199,199,5.900481755527721,-0.8646542554524075,-6.666945492232117,1,1,-0.65964657,0.096664347,0.74533367,8.9449139,5.900481755527721,-0.8646542554524075,-6.666945492232117,0.10298254984248251,-0.05525477257040197,0.0037181303388985187,0.21904194711030422,0.002395782459461034,0.004124722106142366,0.34810548677153685,0.008753104427506824,0.005553669647775552,0.4778424013339473,0.01793887948245246,0.005028775006656808,0.983843582343692,-0.0020329696664937074,0.00654222338956824,0.4743826792031884,-0.04074741889826977,0.003475745511802407,-4.835615142893932,-31.939105506272654,1.1219318962321605,0.1730823932681349,26.116124821770356,48.76412000479695,6.042495471480395,105.0135566747373,6.042213439591596,0.0716385701017347,1333.398272806389,102.90099181505744,8.249017724336392,208.83250175942274,1.9360299463924961,9.445516126682545,316.47109807445366,1.3516715455071104
200,0.41703647,0.30058783,-0.72470313,-0.11613433,-0.17408921,0.65651441,0.035083584,1.2759935,5.5635262,8.3594494,3.4861951,2.5127487,56.25,14.375,66.25,7.1012406,0.41810626,1.6482373,0.10030649,0,12,6,0.085343704,1,1,187.5,187.5,187.5,200,200,200,1.103864872042351,0.1768953306957144,0.2651719577886524,1,1,-0.96074528,-0.15396029,-0.23079157,1.1489673,1.103864872042351,0.1768953306957144,0.2651719577886524,0.9017951391964671,-0.041112264619539526,0.003236820476469472,0.4092733864816684,-0.0012095310807581786,0.002707404359290352,0.12478097012427058,-0.0027897829450767445,0.00440441103521165,-0.7304253749574326,0.02106670246848471,0.0032642140862648343,0.8405664823859634,0.0017993808890845926,0.007239957629284317,-0.8440024757807665,-0.05962994177966137,0.0030761290313225326,-6.040570491112241,-360.9518175145457,0.9248322377613638,-6.828228877747325,21.417531649353478,4.3556741264380925,-5.763815549676977,1.955449034790938,2.7180441023064628,-8.029321954933515,1200.7132529021137,19.07167060629888,-5.904853017370863,-72.186331505581,2.8243175808165386,0.44187175803151135,174.45139970095875,59.40281898787171
201,0.83484191,0.71314538,-0.64374822,-0.75639778,0.070119672,0.092379048,0.79572886,1.7544982,0.70621878,9.6866941,8.0868578,6.9080215,54.583332,52.579365,58.452381,15.55001,2.3366249,2.3411994,6.2532816,0,126,14,0.49426964,1,0,1968.75,1968.75,1968.75,201,201,201,2.203502712193313,5.398454486288301,2.254790194583165,1,1,-0.35246879,-0.86352819,-0.36067265,6.2516251,2.203502712193313,5.398454486288301,2.254790194583165,0.10530529795873596,-0.05235591760072958,0.00307543444106812,-0.8296136833227352,0.0029383230975778022,0.006499466121036912,0.959333271766313,0.0031966382335289396,0.009870055278255869,1.9171954050106859,0.021007532528892932,0.012188354047537597,0.20885447378910021,0.0038297362247835306,0.004584745824702401,0.5050385487185352,-0.04421126802325979,0.0026081050937193234,0.4434686778994037,-48.77629211364837,165.56786193837365,0.28133454578025385,-19.630887516939907,42.12727387230201,4.811353843672656,143.60162999289852,7.301854967940637,-4.151360256351623,1112.0028800065534,1.0414006304843073,7.757779203652236,136.46966455777255,1.0704605941189498,0.2327422711718639,-22.49051074981213,67.31528650096433
202,0.16467768,0.11213721,-0.87582064,0.46274951,0.05174055,0.12698036,1.4181049,2.8837171,3.2698302,37.138569,6.1158929,4.1646152,18.095795,17.348131,4.2640185,14.725445,5.4101787,2.8664918,0.099149637,0,107,14,0.013374424,1,1,1671.875,1671.875,1671.875,202,202,202,6.897294181307018,-3.644261413747415,-0.4074690400551759,1,1,-0.88296807,0.46652591,0.052162796,7.8114877,6.897294181307018,-3.644261413747415,-0.4074690400551759,1.031720948875225,-0.039841518163851626,0.00993158950906601,0.08553355763806313,-0.0029112791281363484,0.002212109515144935,1.0581953711818106,-0.000893110131844254,0.015519631018667669,0.4492467212414264,0.006991986204957857,0.007330436156068399,0.9621320854350837,0.004540201151438347,0.011142273811227826,0.4822088950161316,-0.045919377887453566,0.00691170133017529,6.918124231857989,72.6737395629083,5.59224107418016,5.943479784461175,100.26886512582848,6.362619174482141,0.059024516869768194,50.03031900422764,38.43915819939548,0.18011791819955927,1183.8220893425705,92.87240924773937,0.3007340056045682,-41.318460337255374,52.70532046747455,-4.590414944618372,-48.16102686234639,1.9140079399048693
203,0.1760574,0.13767168,-0.70082575,0.36227265,-0.0062236935,0.6144616,3.1323636,2.1810882,3.1843851,35.241032,6.2044444,4.8516922,57.161018,24.237288,24.470339,15.213688,5.8162198,1.8181059,0.48722243,0,118,12,0.012298253,1,1,1843.75,1843.75,1843.75,203,203,203,1.140552586042972,-0.5895774095116728,0.0101286952351382,1,1,-0.88830554,0.45918521,-0.0078886114,1.2839643,1.140552586042972,-0.5895774095116728,0.0101286952351382,0.5427873993074277,-0.048251471235522835,0.0065092177370041394,0.5997708529132291,0.006240493605042709,0.005755821336626946,0.9591727765572731,0.02516276151633373,0.015530516355750403,-0.7363838781195917,0.022851653359994315,0.012200078913026057,0.9621495982690776,0.004312556474256798,0.013955058106942026,0.2571354450294649,-0.05679463556580848,0.00528856202569266,0.37233464320092213,-116.19419708323076,132.69278851044064,0.16059025950613337,-103.45075822661835,42.66780042615667,0.3714811094215408,-148.31940495059968,74.50781058953832,3.1046975349816472,1553.8381433357022,0.13150463123546707,0.21523257484948888,-78.03100658337945,68.80123107087027,6.711485021841755,363.0072121945185,5.212325884034893
204,0.65874654,0.62247592,-0.74845737,-0.30611822,0.43512484,0.39594135,3.6783643,1.9184988,5.7677898,10.455044,6.8872237,6.5080128,48.22826,12.728261,25.22826,15.08365,4.9071527,0.86859304,4.4866576,0,115,13,0.64276749,1,0,1796.875,1796.875,1796.875,204,204,204,-29.29747256100404,-6.25211602790182,64.57852991435766,1,1,0.41154721,0.087824672,-0.90714699,71.188606,-29.29747256100404,-6.25211602790182,64.57852991435766,0.45927084044335964,-0.04515410644462818,0.006043102977489934,0.35024303613044805,-0.0007645607893675421,0.004251552029806246,0.39324722715489413,-0.012817446247064998,0.00800771541103813,0.4522035580713558,0.01357453857771843,0.00959579098150973,0.10884608523536696,0.0007014327782269283,0.0051898970092553506,0.6144747945901614,-0.04983124667942237,0.006296257344297316,0.5107016098922612,-209.39913523928794,154.3895013955813,0.01278080698627812,-72.25358022336019,26.553559189970983,0.5974368106761396,-138.5903329473722,140.35662710735073,0.2110010161517018,1201.6040437791703,72.01235117250377,0.4495753966946577,91.21643878516024,50.96681220787565,0.13274730171044014,-239.11079485833238,78.71317280554928
205,0.86481726,0.67476648,0.6323427,0.28533104,-0.63780487,0.33456522,4.7518673,1.0317296,2.3415868,6.7179909,5.8098345,4.5330753,47.98077,13.301282,57.01923,10.518699,3.0932965,2.286073,3.9172292,0,39,15,0.37583718,1,0,609.375,609.375,609.375,205,205,205,-2.15054365052373,0.9397250565575916,0.380598833912785,1,1,0.90451831,-0.3952482,-0.16007981,2.3775568,-2.15054365052373,0.9397250565575916,0.380598833912785,0.5778198854209072,-0.04829828279611685,0.004039082580052051,0.25343466030815576,-0.006660971463720732,0.007045210964445023,0.5517255018001951,-0.006290006127091402,0.006200624993142059,1.5057392466083153,0.027711313230211213,0.00794531436132984,0.6075700225449661,0.0014092532411598415,0.009406204911823122,-0.8450728516914094,-0.05838113852860529,0.0027222748740784748,1.1290965592275792,163.17773290433374,0.39525955321558603,0.5535401146468077,-8.615904118843488,51.84485932229762,-3.9390003566715412,-154.04314231375878,2.0228232732368134,6.644086249846158,1392.1739297294052,10.353282078402138,0.5589409576309001,-25.715435742758253,75.38243873424756,0.2583133726991581,-153.62277051155058,125.60394366011215
206,0.19634622,0.12327753,0.72701621,-0.095325999,0.37450939,0.56754124,1.6623423,2.4964652,0.018776933,36.303394,7.1280346,4.4753928,18.137754,53.82653,49.056122,14.300432,2.4279273,1.6461469,2.6886787,0,98,17,0.0031336427,1,1,1531.25,1531.25,1531.25,206,206,206,-1.280992937304291,0.1679631357898836,-0.6598805374517802,1,1,0.88300323,-0.11577893,0.45486328,1.4507228,-1.280992937304291,0.1679631357898836,-0.6598805374517802,0.19953005278842853,-0.046849370226673945,0.005034721068081208,1.0609978874479324,-0.0013861822587385303,0.008611016052534226,0.974858867357266,0.0037898744877571467,0.017721453955483905,-0.7366570143119302,0.02235799173023977,0.004915701578835465,0.29231964758125883,-0.00898872017196492,0.00728152178495455,1.105650451713297,-0.05557411821080099,0.008369252285528664,0.11527697126353792,117.7479668039104,84.36625956369397,0.09260400498946282,-16.842343091290033,30.186889788121512,0.18056138529007112,-3.421369558003164,44.67108902755376,6.1215956587862355,1494.5208483747176,8.340990114200398,4.871370691806982,148.7560921792229,9.821695686725647,0.3040301860405896,-194.85352356359363,230.4655735131871
207,0.72082222,0.45827481,0.4042823,0.33421156,-0.75421971,0.39498234,3.4381316,2.0419443,0.075798407,10.200961,7.3530788,4.6748433,9.4230766,51.314102,44.551281,13.25273,4.9207621,1.1043479,3.539166,0,78,15,0.39331692,1,1,1218.75,1218.75,1218.75,207,207,207,-1.023545435365492,-0.8461431697691424,1.909502657078832,1,1,0.44006455,0.36379197,-0.82097423,2.3258984,-1.023545435365492,-0.8461431697691424,1.909502657078832,-0.8306664846480796,-0.049587293900786644,0.006004153535929242,-0.36417710866181224,-0.011188934802654232,0.006394505908160751,0.9609729911090755,0.016232872401098303,0.011516147999476069,0.2920828562851536,0.016162652167521767,0.004228424301208742,0.31051961580551596,0.003891988433915495,0.002873721742117683,0.534571951386718,-0.047009920266022985,0.0031778682790435885,0.23032970501202188,20.222647475761605,95.04322584589728,0.27425136323561716,-16.0453263297801,38.476092801287976,-3.4147192934584965,-296.7728870142788,5.637000723636067,-3.997480428304007,900.1009663613772,6.280593459355,5.742006229901483,260.99406650511764,7.083818313341208,14.046776148762174,196.49241791039492,0.19134644336112341
208,0.73314822,0.67935526,0.59481627,-0.28310508,-0.24988686,0.70964903,5.0259552,0.73723996,4.7018962,8.7566204,6.4199004,5.9488559,43.685898,18.75,64.743591,13.25273,3.0359352,1.4383188,3.9243877,0,78,14,0.49846992,1,1,1218.75,1218.75,1218.75,208,208,208,-0.8381837316295204,0.3989367439636169,0.352127406017047,1,1,0.84424347,-0.4018209,-0.35467315,0.99282229,-0.8381837316295204,0.3989367439636169,0.352127406017047,0.21109690320434893,-0.047795146615610296,0.002972153968458389,0.18999208152583452,0.004781983955307023,0.004173115123096418,0.9620059464069683,0.00433849277725222,0.010830512171109676,0.5071332115047538,0.018555626695505312,0.005465035758794205,-0.6297820517380992,-0.006654009802838492,0.002746447732898247,0.3410950026489541,-0.04987506145836549,0.004334014979097499,7.179447381065587,222.89724619706715,3.174994318285007,6.2315041878033,202.34371879582693,21.902124538354684,8.905126998937472,80.84974154001229,1.4484051923721375,-4.990804533694632,1121.9857909429693,2.029982507388965,6.177034983061942,131.16662962090203,4.3576534408522205,-1.9910760581079614,-257.59285604905926,0.2229756601439431
209,0.81009978,0.6052658,0.51189947,-0.015806729,0.40507194,0.75738084,2.986084,2.1995778,4.863821,8.5938797,6.9619002,5.2015815,54.895832,54.340279,30.555555,12.903811,0.68845111,1.2246928,5.4143066,0,72,11,0.47869295,1,0,1125.0,1125.0,1125.0,209,209,209,0.5020584979467699,0.4953427152475527,-0.0904592165641515,1,1,-0.70606792,-0.69662321,0.12721695,0.71106261,0.5020584979467699,0.4953427152475527,-0.0904592165641515,0.38018869316257153,-0.051725824761503086,0.005188343585258135,-0.8085826911528371,0.004866561869452552,0.005140614168528231,0.6106344616502157,0.0016734428882230843,0.009306147497622833,-0.732695914096794,0.02195431880114546,0.008011142805928158,1.0672432556635485,-0.00678197599776892,0.01380980648568526,0.4053955952747773,-0.05166526172081145,0.005215520345527251,5.365382196434863,102.58518068044285,3.5341199481337595,4.765653887434126,85.1213184633773,12.568466320341901,2.3869889176645946,6.223799372781398,0.42314660308162955,0.4296227326361612,1133.8056348808323,85.81187558949793,0.5029340450145603,34.33997159155548,69.85084403169091,8.099247376839548,160.72998547014691,1.4226694901426309
210,0.3418301,0.15056068,-0.35851604,-0.13274388,-0.25968835,0.88679612,1.4589349,1.5636541,1.5377773,24.833733,8.4889174,3.7389836,39.345238,59.107143,64.166664,13.584185,0.63948202,0.78457212,6.2134514,0,84,17,0.00992685,1,1,1312.5,1312.5,1312.5,210,210,210,0.4042823753240761,0.1496892959242597,0.2928388369265704,1,1,-0.77573854,-0.28722438,-0.56190026,0.52115804,0.4042823753240761,0.1496892959242597,0.2928388369265704,1.019994628397074,-0.04398875921933462,0.011401937757638217,1.0593145058850495,-0.004069239102810686,0.019352014066968973,0.24431947862407946,0.004313621848012748,0.004754258258755979,0.5953214421485697,0.014721815336782051,0.009093926847853321,0.09069572058262315,-4.8327504164754514e-05,0.00249269440631725,0.06550340917509474,-0.05046260445914369,0.00536279314818116,0.0631662620122497,-56.09406713576129,82.14593443429433,0.4122967470267185,-157.97604223260277,125.46943310400192,0.19822798568892436,3.7081908556168597,34.76514936365501,0.2537668650859106,1112.3361849149333,84.98818607359429,5.630396891062546,104.83901672270855,4.741882410135519,0.2687465747827399,26.609745531023922,64.87968268322507
211,0.78570074,0.63861799,0.21513614,-0.040751927,0.93242198,0.28748038,1.8615973,2.0797637,4.4804449,9.2116652,7.2376118,5.8827348,64.755432,13.913043,65.679344,14.002419,1.6826588,0.44150069,2.0570705,0,92,14,0.51289988,1,1,1437.5,1437.5,1437.5,211,211,211,-0.7483505428772972,0.1417554670746899,-3.243427612291583,1,1,0.22461805,-0.042548023,0.97351754,3.3316581,-0.7483505428772972,0.1417554670746899,-3.243427612291583,0.6465635433842238,-0.03934578764459423,0.003698893475063099,0.08901469759008923,-0.015156776765249725,0.004767619152458089,0.5005640227061343,-0.026715376427517354,0.004509491063566273,-0.7375269036674768,0.01876918471588431,0.010083976703489988,0.9593745704005787,0.0035649442822831526,0.006459173911714633,0.27849714091968636,-0.06057236420484707,0.005228071620706152,7.178692933911773,119.20579566318187,4.0114129572261845,4.5681158415324905,152.04829072874554,8.428672891376024,0.303629978686901,11.081411329569114,47.78030899751491,6.142578858748909,1382.6516101931625,6.557140319410333,0.05940754033359913,-45.24462757802385,44.153707926704286,8.12431946599978,282.5889472115075,2.4287879589645303
212,0.23528549,0.14205338,0.56603378,0.31926748,0.71854168,0.24773358,3.2391481,2.4403739,6.1867042,31.352646,7.3768229,4.4537497,59.8125,8.145833,26.666666,15.299159,2.4163678,1.4148165,1.3892459,0,120,13,0.015495893,1,1,1875.0,1875.0,1875.0,212,212,212,-2.284849011034595,-1.288753539510964,-2.900461838038382,1,1,0.58424574,0.32953984,0.74166059,3.9107671,-2.284849011034595,-1.288753539510964,-2.900461838038382,0.5892756744754594,-0.040016782900714344,0.005811029424827136,0.21475170080478567,-0.0019201901930903475,0.006392163287179028,0.40214306566548874,0.0004982871888522992,0.014655528704300307,0.23958975021716025,0.01931802525534899,0.005968926753099547,0.5464712703225655,-0.006508424384895963,0.009544161805077582,0.14140363746117418,-0.0606708988489794,0.006272375527086626,0.47875108820878565,-176.82516146905795,117.28293695033187,0.23315218976057595,-60.765921108653586,33.621673542472045,0.13864210866297688,-118.76176815251347,41.405378391861206,10.851540019606443,1511.9977756693481,1.2655535913278733,0.50225118893451,-34.9058026428945,24.128396890866284,0.24990592005699863,99.23781656007787,119.88294240942275
213,0.14346629,0.081706926,0.28000799,0.30106372,0.89112043,0.19199106,4.7292366,0.64455444,3.1640079,39.56892,5.6768064,3.2330549,42.435898,53.012821,29.102564,13.25273,2.60462,0.84742922,0.96138328,0,78,12,0.010322409,1,1,1218.75,1218.75,1218.75,213,213,213,-1.458443000758649,-1.568113272313596,-4.641468978787145,1,1,0.28531581,0.30677065,0.90801251,5.1116796,-1.458443000758649,-1.568113272313596,-4.641468978787145,-0.8377766196046499,-0.04228979174440703,0.0026661252244158996,0.9597246200760756,0.005598173239665766,0.005226453597266897,-0.8363261283858183,0.0031593850246598057,0.0070781671465477754,0.3849349453018699,0.004885859254027456,0.005319527175354407,-0.7081156663659147,-0.007396899052365916,0.002542442920496652,1.0249413899706337,-0.042536426589295205,0.008251563898361364,0.2587615613458245,-115.21650384903926,77.30806717548613,0.2568585346307827,-14.411511170189385,37.93089168529562,0.14808147333131189,-157.40527773691056,42.722561880013856,-3.574863022221323,824.776497193116,7.231733639924688,0.29521686445359485,10.040675733552384,45.2666264830821,0.2805903588394483,-167.3214991469983,59.68330373045075
214,0.64138621,0.41309059,0.28873706,0.63665748,-0.11688278,0.70543361,6.2634864,1.1774403,2.1190963,10.988549,7.047904,4.5392661,42.75,48.049999,7.4166665,13.080597,4.450809,1.5481981,2.1607714,0,75,13,0.31917861,1,1,1171.875,1171.875,1171.875,214,214,214,-0.4093043798304308,-0.9025051966974758,0.1656892663340805,1,1,0.4073742,0.89824921,-0.16490792,1.0047381,-0.4093043798304308,-0.9025051966974758,0.1656892663340805,0.9366083410646248,-0.03416417550690409,0.0064728895139935985,0.8092267017244218,-0.006759963612291309,0.008128157568887552,0.597906068796924,-0.005745113875078881,0.005878852892816274,-0.3800810497870001,-0.018539533573153952,0.005877931942514139,0.7480188415543944,-0.01240195683653743,0.009282739695103234,0.9665684355455294,-0.03174390524248753,0.00419236918393571,0.35093306151763215,-236.4507121425769,202.41983938640107,0.45221228711482153,-174.7806468048329,141.6509696168876,6.467456470635834,175.20072891151517,6.128762814996867,0.5095825945917035,733.6866004476398,258.7492042191735,0.4904743746914557,-247.52463805265643,157.92253323230398,0.5929679853302914,-251.48491971491478,127.98149675568308
215,0.64567459,0.44249791,0.59458375,0.49471951,0.16253045,0.6126228,3.9133799,1.5260662,6.0301852,8.0211048,5.1790233,3.5493219,50.03788,19.05303,18.068182,9.9489775,3.7353058,0.93781191,3.7218182,0,33,6,0.40559232,1,0,515.625,515.625,515.625,215,215,215,-0.6084130818281324,-0.0041030714445945,0.6651750570893711,1,1,0.67491508,0.0045515536,-0.73788136,0.90146613,-0.6084130818281324,-0.0041030714445945,0.6651750570893711,0.7982164853816789,-0.04645975863089101,0.007900479978360818,0.9635075270801912,0.007820427847076209,0.01119857276029786,0.513303500073335,-0.03994139016007841,0.00838390287559973,0.6359274559842722,0.022791587959033355,0.014041785520668286,0.3509995317846838,0.017451003869824434,0.0074351806268835065,0.4041648070779937,-0.0562868265031435,0.0071164637953549156,0.6052428796211315,100.92092476514749,117.65985008906114,0.07000532384107697,18.03653640017852,27.014598879184568,0.554259137204947,59.14472082746916,72.13415701289667,-4.91726707282513,899.5562530734578,5.587315989619096,-0.037867120951216915,122.56793589665783,25.282377145292052,0.3793298817574533,-85.00323398948626,122.46787133085236
216,0.89710951,0.79009879,0.68944186,0.33373731,0.57130504,0.29478785,3.6789923,2.2017403,1.2203667,9.133729,8.1939554,7.2165484,34.032257,14.899194,27.923388,15.467296,2.879389,2.2723279,3.3087187,0,124,15,0.46069056,1,0,1937.5,1937.5,1937.5,216,216,216,-2.106999472584903,0.4593765960180463,-0.0475747441086582,1,1,0.9768101,-0.21296811,0.022055767,2.1570206,-2.106999472584903,0.4593765960180463,-0.0475747441086582,1.0232769500873033,-0.04204291238288001,0.007423682288609054,1.0481137301565602,-0.004162053748455394,0.012280246266120315,1.0578676894665282,0.0024909013197623514,0.02035201676282416,0.5359026341563717,0.017100477546245354,0.010829063377762028,0.5690879801982507,0.009180290568034028,0.0070458627692945135,-0.8233830569240186,-0.057995566926387056,0.0073740334044441,0.22243241920818874,-41.27681698536401,127.57547786371596,0.07552803146766571,-58.850949545173634,48.210290461784666,4.260687676709084,65.25546873852235,8.841656620838666,6.048232886774186,1328.5436130104,3.863532478142328,0.5630661983933016,71.60203643075674,97.07452236906698,7.71837488622814,200.71248401631277,2.8468915773776837
217,0.83887762,0.73220426,0.68944186,0.33373731,0.57130504,0.29478785,4.4839039,1.0617312,3.4348018,8.3033609,6.9655032,6.0797558,48.101852,25.447531,46.09568,13.420504,2.8138719,0.71700138,1.001111,0,81,13,0.46840274,1,0,1265.625,1265.625,1265.625,217,217,217,-0.6993224847445418,-0.8928982634015199,-2.856956417583973,1,1,0.22750744,0.29048258,0.9294408,3.0738444,-0.6993224847445418,-0.8928982634015199,-2.856956417583973,-0.8481393048347018,-0.05161486722371102,0.004489756297466121,0.07180889138718426,-0.008650315691654836,0.0032010031614367763,0.5048381813618916,-0.007283665237373606,0.0046178874927086415,0.18946755292647707,0.015241294943276504,0.0029679984779938367,0.43683820324949846,-0.0006311960928296039,0.004719862959432724,1.0287164001316629,-0.04122636894564266,0.0071734852654194315,-0.025334486124037964,-45.50175878351501,64.12148041580758,7.065663482263719,101.2329976771342,2.793497126935894,0.6243829212977041,21.689284011543748,50.71406659576452,-4.213647497813469,1047.0668408013557,2.166356670761906,0.5033069799724056,-17.841442377769113,51.46653158495094,0.17276377105207272,20.488908586186838,84.82866557977692
218,0.1808107,0.1381814,-0.35441992,0.37611923,0.72195947,0.4601036,0.16834229,1.5595638,1.5954427,37.80426,6.8354149,5.2238455,55.101852,48.972221,53.787037,15.911767,4.4646907,1.0862107,6.0948758,0,135,19,0.0072251507,1,1,2109.375,2109.375,2109.375,218,218,218,0.7703044864214625,-0.8174662754862005,-1.569123571152886,1,1,-0.39918211,0.42362198,0.81314087,1.9297069,0.7703044864214625,-0.8174662754862005,-1.569123571152886,0.7514620508323748,-0.0470093423328194,0.010561880914528095,0.63849584435385,-0.002560503056762582,0.010792983980013113,0.5914335371919488,0.007339055848666632,0.007202638211286579,-0.7870099032481117,0.008092750331056702,0.010248631434786357,1.0618792181877768,-0.004796045092605639,0.015149062103667049,0.2224730637058096,-0.04625575172182864,0.003804581001760484,4.986042947888996,61.658373975909,21.137790705055806,2.44235489087386,32.284169525208576,0.2703527495446598,0.23838962184229162,-67.71373572891805,56.12024368792706,0.24382348982621793,1143.8823611021617,120.14184052992839,0.17787823142890163,20.389963116980276,44.2427956429243,0.0223019916191263,27.39093932625667,101.89548606540728
219,0.86269438,0.55093569,0.8737241,-0.37762502,0.0032350947,0.30658606,2.0506895,2.6855311,5.2553673,9.46381,8.1643763,5.2139506,64.014709,63.367645,15.397058,13.637877,2.7230864,2.5183482,3.5389957,0,85,14,0.30197555,1,1,1328.125,1328.125,1328.125,219,219,219,-2.849849902563619,1.231709876684818,-0.0105519972876759,1,1,0.91792881,-0.39673036,0.0033987693,3.1046524,-2.849849902563619,1.231709876684818,-0.0105519972876759,0.4637132011086034,-0.048384411087139756,0.006930107339327665,-0.8177634276332875,0.0019477626069235045,0.005938617464285704,0.4164230838007439,0.001228372250812575,0.0044917766900705305,0.2608159164770367,0.007600021155014392,0.00832713406396812,-0.6685101700652916,-0.006126476172127847,0.0026484554336441875,-0.8348240805019035,-0.04195962291499837,0.00450280208516456,-6.492351259495845,-167.08533480663385,0.23525216503081653,-0.016393815970295985,-17.5194938448954,42.155754452709004,0.11551670203895506,-73.6460531214003,35.47858141795829,0.10929384169576453,1092.3253773830438,73.22801361382302,0.08548162353095806,-91.6287055880459,36.95540591138396,0.10731618621157313,-70.36714613807594,108.73095860344628
